/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/archetype.lua	19	function	function archetypeOf	function archetypeOf(...)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/archetype.lua	59	function	function areArchetypesCompatible	function areArchetypesCompatible(queryArchetype, targetArchetype)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/mouseHighlight.lua	4	function	function getInstanceOnMouse	function getInstanceOnMouse()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	85	function	function EventBridge.new	function EventBridge.new(fire)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	93	function	function EventBridge:connect	function EventBridge:connect(instance, event, handler)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	139	function	function EventBridge:_connectPlayerEvent	function EventBridge:_connectPlayerEvent(player, instance, event)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	147	function	function EventBridge:_disconnectPlayerEvent	function EventBridge:_disconnectPlayerEvent(player, instance, event)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	155	function	function EventBridge:connectPlayer	function EventBridge:connectPlayer(player)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	165	function	function EventBridge:disconnectPlayer	function EventBridge:disconnectPlayer(player)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	181	function	function EventBridge:_disconnect	function EventBridge:_disconnect(instance, event)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/EventBridge.lua	189	function	function EventBridge:fireEventFromPlayer	function EventBridge:fireEventFromPlayer(player, instance, event, ...)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	126	function	function Debugger.new	function Debugger.new(plasma)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	179	function	function Debugger:_connectRemoteEvent	function Debugger:_connectRemoteEvent()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	210	function	function Debugger:show	function Debugger:show()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	223	function	function Debugger:hide	function Debugger:hide()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	240	function	function Debugger:toggle	function Debugger:toggle()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	252	function	function Debugger:_enable	function Debugger:_enable()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	273	function	function Debugger:_disable	function Debugger:_disable()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	284	function	function Debugger:connectPlayer	function Debugger:connectPlayer(player)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	297	function	function Debugger:disconnectPlayer	function Debugger:disconnectPlayer(player)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	327	function	function Debugger:autoInitialize	function Debugger:autoInitialize(loop)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	396	function	function Debugger:replaceSystem	function Debugger:replaceSystem(old, new)
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	407	function	function Debugger:switchToServerView	function Debugger:switchToServerView()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	428	function	function Debugger:switchToClientView	function Debugger:switchToClientView()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	442	function	function Debugger:_isServerView	function Debugger:_isServerView()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	452	function	function Debugger:update	function Debugger:update()
/Users/tatsheen/claw-repos/oss-index/roblox/matter/lib/debugger/debugger.lua	488	function	function Debugger:getWidgets	function Debugger:getWidgets()
