/Users/tatsheen/claw-repos/oss-index/roblox/knit-starter/Source/Client/PlayerScripts/Controllers/ExampleController.lua	11	function	function ExampleController:KnitStart	function ExampleController:KnitStart()
/Users/tatsheen/claw-repos/oss-index/roblox/knit-starter/Source/Server/ServerScriptService/Services/ExampleService.lua	11	function	function ExampleService:KnitStart	function ExampleService:KnitStart()
